,user_id,retweet_mean,favorite_count_mean,retweet_max,favorite_max,retweet_min,favorite_min,retweet_std,favorite_std,source_mode,in_reply_user_id_mean,retweet_%,contains_@_%,Unnamed: 0,id,statuses_count,followers_count,friends_count,favourites_count,listed_count,url,lang,time_zone,location,default_profile,geo_enabled,profile_banner_url,profile_background_image_url_https,profile_text_color,profile_sidebar_border_color,profile_sidebar_fill_color,profile_background_image_url,profile_background_color,profile_link_color,utc_offset,description,created_at,target
1502,172788180.0,6.4,1.9666666666666666,179.0,12.0,0.0,0.0,32.61224648333284,2.7226170641794116,Twitter Web App,1.0,0.1,0.6666666666666666,8012,172788180,13538,5446,2622,3223,238,0,,,"Minneapolis, MN",0.0,1.0,1,0,0,0,0,0,0,0,,"Senior political reporter for @MNReformer, a @StatesNewsroom outlet. Alumnus of @latimes @StarTribune @Variety @MyDesert Email: ricardo@minnesotareformer.com",2010-07-30 16:21:51,0
1503,172851165.0,9.233333333333333,2.566666666666667,100.0,12.0,0.0,0.0,19.92344543900275,3.6736088930165898,Twitter Web App,1.0,0.4,0.7,9738,172851165,26814,7465,3333,13558,325,1,,,"Arlington, VA",0.0,0.0,1,0,0,0,0,0,0,1,,"Meteorologist at ABC 7 in D.C., born and raised in Fairfax, VA., obsessed with everything weather and a running nut. NC State Meteorology #GoPack",2010-07-30 19:35:51,0
1504,174110843.0,1868.6333333333334,939.9,21464.0,6841.0,0.0,0.0,4638.863902853305,1785.729530240348,Twitter for iPhone,1.0,0.5333333333333333,0.6,8963,174110843,24440,724065,1452,5914,6589,1,,,,0.0,1.0,1,0,0,0,0,0,0,0,,"@crookedmedia co-founder, pod host, and former presidential speechwriter. Mostly water.",2010-08-03 03:41:01,0
1505,174145542.0,103.13333333333334,0.13333333333333333,2326.0,1.0,0.0,0.0,425.1884558504685,0.3457459036417604,Twitter for iPhone,1.0,0.6666666666666666,0.6666666666666666,8004,174145542,72731,18238,15067,9838,546,1,,,New York City,0.0,0.0,1,0,0,0,0,0,0,0,,"CBS News TV&Radio UnitedNations; GoldPrize ElizabethNeufferAward; ColumbiaLaw; Pres UNCorrespAssoc (-'14), HillRat:IntlAffCom, Tips: PamelaFalk@protonmail.com",2010-08-03 06:06:07,0
1506,174256925.0,235.5234474017744,0.010456273764258554,72486.0,4.0,0.0,0.0,1893.1826496493698,0.11896934970747347,Twitter for Android,0.09220532319391635,0.3060836501901141,0.4635614702154626,2372,174256925,7686,113,255,128,4,1,en,Kolkata,"Kolkata,India",0.0,1.0,1,1,0,0,0,1,0,0,19800.0,| Male 21 | Finding a way through | #ChelseaFc | #ForeverBlue |,Tue Aug 03 13:54:49 +0000 2010,0
1507,174430412.0,331.90982839313574,0.0265210608424337,127050.0,5.0,0.0,0.0,3202.4129710847997,0.19412863496334584,Twitter Web App,0.054914196567862714,0.5715179968701095,0.6444444444444445,1582,174430412,50738,310,409,1403,7,0,en,,Greater Toronto Area,0.0,1.0,1,1,1,0,0,1,1,1,,♈ Dreaming of the world of fashion! Lover of the colour PINK ♥Uncensored. Tweetaholic. Increase The Peace ☮,Tue Aug 03 22:34:08 +0000 2010,0
1508,174754159.0,6.1,1.6666666666666667,41.0,22.0,0.0,0.0,8.790080616318562,4.420433223684922,Twitter Web App,1.0,0.6666666666666666,0.8333333333333334,8771,174754159,11284,5549,3481,3038,212,1,,,"Chicago, IL",1.0,0.0,1,0,0,0,0,0,0,0,,"Managing editor and Chicago City Hall reporter @thedailylinechi, @thedailylineIL; ex-@DNAinfoCHI, political junkie, pop culture aficionado, Chicago native, mom.",2010-08-04 18:57:57,0
1509,174935239.0,530.868265337901,1.0140143257552166,75594.0,18.0,0.0,0.0,3293.0461419835096,1.5628444149099638,Twitter for Android,0.30146371846776704,0.22842006855718291,0.6363353069492054,1784,174935239,9086,255,300,5586,1,0,en,Eastern Time (US & Canada),,0.0,0.0,1,1,1,0,0,1,0,0,-14400.0,She took a deep breath and let it go. UWO Women's Basketball #20,Thu Aug 05 05:24:14 +0000 2010,0
1510,175048691.0,108.87418045582267,0.28660630658757413,38874.0,12.0,0.0,0.0,1302.5441719543198,0.6324790883297692,Twitter for iPhone,0.4330315329378707,0.11271585557299843,0.5739403453689168,1382,175048691,36701,597,1202,4419,1,0,en,Central Time (US & Canada),"Compton, Ok",1.0,1.0,1,0,0,0,0,0,0,0,-18000.0,"#PatriotNation,#RedSox,#Celtics, #Uconn,#DaddyoftheYear, #Sneakerhead,#Jumpman",Thu Aug 05 14:05:33 +0000 2010,0
1511,175108392.0,3201.8626373626375,0.06043956043956044,3350098.0,2.0,0.0,0.0,83289.16421773018,0.2532820404363996,Twitter for iPhone,0.23992673992673993,0.3286499694563225,0.6670739156994502,628,175108392,1679,79,262,254,3,0,en,Pacific Time (US & Canada),"Reno, NV",0.0,1.0,1,0,0,0,0,0,0,0,-25200.0,Life is best when you stay busy.,Thu Aug 05 17:19:57 +0000 2010,0
1512,175174859.0,10929.6,5.233333333333333,191000.0,44.0,0.0,0.0,37214.31603155635,9.309555096348806,Twitter for iPhone,1.0,0.3,0.3333333333333333,9043,175174859,14121,45538,1058,5749,481,0,,,NYC,1.0,0.0,1,0,0,0,0,0,0,0,,"InStyle editor-in-chief, unnatural blond. Instagram @laurabrown99",2010-08-05 20:51:02,0
1513,175251304.0,62.99534450651769,0.2532588454376164,56795.0,8.0,0.0,0.0,1070.8524363186095,0.5702281394787267,Twitter for Android,0.3333333333333333,0.3553693358162632,0.7932960893854749,1733,175251304,6611,484,1388,3562,12,0,en,Auckland,"Christchurch, New Zealand. ",0.0,1.0,1,1,0,0,0,1,0,0,43200.0,"bent broadcaster, loosely playing Jazz, random gardener, fond of flickering images & involved in education.",Fri Aug 06 02:46:41 +0000 2010,0
1514,175330919.0,47.166666666666664,49.666666666666664,1064.0,764.0,0.0,0.0,193.42272507312228,144.99900911274585,Twitter for iPhone,1.0,0.3333333333333333,0.6,8408,175330919,31460,50599,499,17625,607,1,,,,0.0,1.0,1,0,0,0,0,0,0,0,,"هادی نیلی | 
خبرنگار بی‌بی‌سی در واشنگتن | 
covering the US for BBC Persian | 
sʇɐǝʌɐɔ lɐnsn | 
https://t.co/u6zuaklayl",2010-08-06 09:02:46,0
1515,175335285.0,2702.7996525767226,0.07932831499710481,314420.0,4.0,0.0,0.0,16662.118465008967,0.3212555222418962,Twitter for Android,0.19687319050376376,0.4735002912055912,0.7157833430401864,2175,175335285,1774,231,141,2871,0,0,en,Alaska,cebu ,0.0,1.0,1,1,0,0,0,1,0,0,-28800.0,perfectly imperfect,Fri Aug 06 09:26:35 +0000 2010,0
1516,175418591.0,596.6839785961599,1.1406987724268178,70756.0,115.0,0.0,0.0,3519.2377386204366,3.922907424370085,Twitter for iPhone,0.4513692162417375,0.16208530805687205,0.6748815165876777,3369,175418591,32096,3837,952,13755,13,0,en,Quito,,0.0,1.0,1,1,1,0,1,1,1,1,-18000.0,dont trip,Fri Aug 06 15:11:03 +0000 2010,0
1517,175553932.0,178.85875706214688,0.096045197740113,31699.0,4.0,0.0,0.0,1680.4220631143448,0.36368578319300043,Twitter for Android,0.3220338983050847,0.08286252354048965,0.5386064030131826,1060,175553932,532,71,89,95,1,0,en,,"Madrid, Spain",0.0,1.0,1,1,1,1,1,1,1,1,,Returned Peace Corps Volunteer -Nicaragua. Now teaching English in Spain!!,Fri Aug 06 23:03:49 +0000 2010,0
1518,175730507.0,130.0738255033557,0.255779269202088,84411.0,14.0,0.0,0.0,1930.9643318289022,0.6133341844626178,Twitter Web App,0.7542878448918717,0.17300521998508575,0.9444444444444444,1266,175730507,2682,107,210,2204,5,1,en,Sydney,"Sydney, Australia",0.0,0.0,1,0,0,0,0,0,0,0,36000.0,"Transplanted Slovenian living in Sydney. Retired sales rep, gaymer and travel enthusiast. Sydney Swans supporter!",Sat Aug 07 12:46:37 +0000 2010,0
1519,176387861.0,193.40914786967417,0.3800125313283208,321639.0,7.0,0.0,0.0,5989.978948415516,0.7809316326174437,Twitter for iPhone,0.4273182957393484,0.0589157004073958,0.5549984330930743,2146,176387861,7530,345,514,919,4,0,en,Hong Kong,"Manila, Philippines",0.0,0.0,1,1,0,0,0,1,0,0,28800.0,,Mon Aug 09 11:55:00 +0000 2010,0
1520,176469051.0,105.19489414694894,0.07440846824408469,29295.0,6.0,0.0,0.0,1161.8782504310634,0.33725233762999046,Other,0.44956413449564137,0.09682440846824408,0.6488169364881694,2478,176469051,5003,89,120,22,0,0,en,Central Time (US & Canada),Arkansas,0.0,0.0,1,0,0,0,0,0,0,0,-18000.0,Husband. Dad. Fun Haver. Fantasy Football Champion.,Mon Aug 09 16:35:15 +0000 2010,0
1521,176688197.0,1067.83343691734,0.07271597265382225,3350106.0,7.0,0.0,0.0,59060.617026946034,0.3099151379423622,Twitter Web App,0.07364822871348664,0.03543674230649674,0.36555797326701894,554,176688197,8896,614,1170,275,13,1,es,Bogota,Bogotá. Colombia,0.0,1.0,1,1,1,1,1,1,0,0,-18000.0,"A Dandy Arts/Culture/Foreign Affairs Journalist, Actor - Performer - Entertainer, Bit of a Divo &___________(fill it, dear). #MentalHeath Advocate",Tue Aug 10 04:55:53 +0000 2010,0
1522,176909855.0,2.1,16.666666666666668,13.0,150.0,0.0,0.0,3.584930144079663,27.875750595533166,TweetDeck,1.0,0.03333333333333333,0.36666666666666664,8938,176909855,62560,24211,760,13442,1340,1,,,New York,0.0,0.0,1,0,0,0,0,0,1,1,,"I been grinding my whole life | Contact: jareddubin5[at]gmail[dot]com | Last Night, In Basketball: https://t.co/x9snSwajzt",2010-08-10 19:24:22,0
1523,176976565.0,29.933333333333334,186.46666666666667,342.0,2687.0,0.0,0.0,84.70676939660251,561.1035145345184,Twitter Web App,1.0,0.1,0.9,9025,176976565,31897,275424,0,3771,1139,1,,,Everywhere,0.0,0.0,1,0,0,0,1,0,0,0,,"Founded by Anton Szandor LaVey in 1966, we defined Satanism. 🤘 Please read our FAQ before asking questions. We mute morons, lunatics & trolls. 𖤐",2010-08-10 23:09:05,0
1524,177455411.0,31.932424054556726,1.9965902045877246,42337.0,61.0,0.0,0.0,900.8491717045422,3.770343783484351,Twitter for iPhone,0.6146931184128952,0.1784271059993783,0.8660242461921045,3336,177455411,25780,3759,1568,25911,92,0,en,Eastern Time (US & Canada),,0.0,1.0,1,1,0,0,0,1,0,0,-14400.0,"I didn't mean to FaceTime you. - me, to everyone",Thu Aug 12 04:55:28 +0000 2010,0
1525,177641630.0,399.6,0.5666666666666667,2836.0,3.0,0.0,0.0,773.7114137222857,0.858359836662575,Twitter for iPhone,1.0,0.4666666666666667,0.7666666666666667,8062,177641630,3183,1160,996,3609,40,1,,,"Little Rock, AR",0.0,1.0,1,0,0,0,0,0,0,0,,"Intel analyst, U.S. Army. Grad student. Freelance writer. Pit bull advocate. Also, @ChamberMusicLR exec. director. I ❤️ NY.",2010-08-12 17:51:47,0
1526,177671726.0,22.43071161048689,0.18726591760299627,2759.0,7.0,0.0,0.0,174.57470844222303,0.7771083475997485,Twitter Web App,0.29213483146067415,0.2958801498127341,0.7415730337078652,3481,177671726,206,28,105,38,0,0,it,Rome,Cave (RM),0.0,0.0,1,1,0,0,0,1,0,0,7200.0,"Appassionato di manga, anime, cimema, serie tv, wrestling, sport, Giappone.",Thu Aug 12 19:31:28 +0000 2010,1
1527,177737258.0,1265.6666666666667,3.1333333333333333,36707.0,25.0,0.0,0.0,6696.115473674392,6.134882363109777,TweetDeck,1.0,0.43333333333333335,0.5666666666666667,9116,177737258,3573,4587,844,2013,130,1,,,"Perth, Australia",0.0,1.0,1,0,0,0,0,0,0,0,,"Official account of the U.S. Consulate General in Perth. Join the conversation #USwithAus. 
Terms of Use: https://t.co/sv3X2uDZjQ",2010-08-12 23:13:02,0
1528,177906959.0,25.561091340450773,0.03795966785290629,7174.0,4.0,0.0,0.0,281.0130672184146,0.2773844811635796,Twitter for Android,0.21352313167259787,0.132858837485172,0.37959667852906287,66,177906959,844,93,385,27,0,0,en,New Delhi,India,0.0,0.0,0,1,0,0,0,1,0,1,19800.0,No connection with any political party.,Fri Aug 13 10:53:42 +0000 2010,0
1529,177909572.0,143.4254987531172,0.09756857855361596,28041.0,63.0,0.0,0.0,1132.2256675815947,1.1872491985542202,Twitter for Android,0.2609102244389027,0.24189526184538654,0.553927680798005,3355,177909572,3754,136,262,676,13,0,es,Madrid,WorldMyHome-MadridMyBasecamp,0.0,1.0,1,1,0,0,0,1,0,0,7200.0,"IT Manager. Innovation powered by respectful yet fearless knowledge. Also Archaeology, History, Music & Astronomy. -Gainers better than Winners.",Fri Aug 13 11:07:11 +0000 2010,0
1530,177963867.0,2480.648673946958,0.24461778471138845,657394.0,20.0,0.0,0.0,24721.09566602915,0.9012094205683046,Twitter for iPhone,0.28205928237129485,0.316447779862414,0.6063164477798624,3282,177963867,19446,1334,1188,6524,11,0,en,Eastern Time (US & Canada),,0.0,1.0,1,0,1,0,0,0,1,1,-14400.0,19 | monster4life | art-oriented | proud feminist,Fri Aug 13 14:28:31 +0000 2010,0
1531,178165647.0,147.68855534709192,0.09724828017510945,105599.0,6.0,0.0,0.0,2327.8836702402355,0.3662129335354326,Other,0.44965603502188867,0.14446529080675422,0.6300813008130082,1231,178165647,36118,780,470,381,21,0,en,Central Time (US & Canada),Los Santos to Downtown Tokyo,1.0,0.0,0,0,0,0,0,0,0,0,-18000.0,Illegitimate daughter of Sam Cassell. @LeiD_Tapa is my one and only queen. #TeamJigsaw #TeamInterracial,Sat Aug 14 01:33:02 +0000 2010,0
1532,178629201.0,133.1629881154499,0.12224108658743633,34440.0,3.0,0.0,0.0,1528.3475705869225,0.34797431723027844,Twitter for iPhone,0.4872665534804754,0.19015280135823429,0.7147707979626485,1152,178629201,601,46,257,439,0,0,en,,"Edmond, OK",1.0,0.0,1,0,0,0,0,0,0,0,,,Sun Aug 15 07:20:56 +0000 2010,0
1533,178748878.0,122.93457648546143,0.3536662452591656,69842.0,6.0,0.0,0.0,1658.916114938097,0.7003109989676397,Other,0.5161188369152971,0.08073335477645545,0.676101640398842,3048,178748878,5209,350,791,1304,3,0,en,Alaska,"Makati City, Philippines",0.0,1.0,1,1,0,1,0,1,0,0,-28800.0,Agustinian. Scholastican. Iskolar ng Bayan. Disciple and making disciples.,Sun Aug 15 15:55:19 +0000 2010,0
1534,178832906.0,983.1333333333333,23.066666666666666,27603.0,125.0,0.0,0.0,5035.412414937406,25.240817153466182,Twitter for iPhone,1.0,0.16666666666666666,0.5666666666666667,9587,178832906,2885,4720,599,15119,67,0,,,"Milwaukee, WI",0.0,1.0,1,0,1,0,0,0,1,0,,Proud @UWMadison graduate. Go Pack Go. Campaign Director for @BryanSteil.,2010-08-15 20:33:39,0
1535,179083873.0,19.133333333333333,11.033333333333333,111.0,154.0,0.0,0.0,27.571516203269027,33.809285944721665,Twitter for iPhone,1.0,0.6,0.9333333333333333,9290,179083873,18187,90230,1617,2099,357,1,,,"Paris, France",1.0,1.0,1,0,0,0,0,0,0,0,,Analyste @GEC_CRG. Journaliste passé par @jeune_afrique et @FRANCE24. #africa #rdc #socialmedia. Formateur occasionnel @ESJLille PGP : https://t.co/1G2FMsEjMr,2010-08-16 13:22:31,0
1536,179588796.0,399.0,10.633333333333333,8233.0,243.0,0.0,0.0,1576.4821378735892,44.37573376437213,Twitter Web App,1.0,0.26666666666666666,0.6333333333333333,8216,179588796,21048,4336,886,1994,244,1,,,"Washington, DC",1.0,0.0,1,0,0,0,0,0,0,0,,"Political editor @dcexaminer. Alum of @politico, @CNNPolitics. Wrote books on negative campaigning, political language. Email — dmark@washingtonexaminer.com.",2010-08-17 17:20:52,0
1537,179810978.0,2402.4333333333334,9.0,30928.0,98.0,0.0,0.0,7129.5913733239095,17.79383853065921,Twitter for Android,1.0,0.3333333333333333,0.4666666666666667,8307,179810978,2623,13443,2854,2169,130,1,,,"Janesville, WI",0.0,1.0,1,0,0,0,0,0,0,0,,"Democrat who ran to represent the hard-working folks of #WI01 and replace Paul Ryan. Teacher, mom, activist, environmentalist, dog lover.",2010-08-18 04:35:45,0
1538,180841517.0,3579.6666666666665,2.2666666666666666,41367.0,15.0,0.0,0.0,9427.547786374134,3.7959445994770324,Twitter for iPhone,1.0,0.5333333333333333,0.8,8068,180841517,16674,6815,961,46089,134,1,,,East Coast,0.0,0.0,1,0,0,0,0,0,0,0,,"Yes, that Lisa Birnbach. The Official Preppy Handbook & True Prep. Award-winning radio host. Amateur mom of three. Podcaster. Latecomer. https://t.co/UVdCfGj6H6.",2010-08-20 16:42:20,0
1539,180917373.0,749.8427672955975,0.5955974842767295,160294.0,22.0,0.0,0.0,5866.945981983763,1.3150875595677796,Twitter for iPhone,0.43647798742138366,0.3607176581680831,0.8086244885111741,2270,180917373,17113,407,376,21692,1,0,en,Central Time (US & Canada),Stillwater,1.0,1.0,1,0,0,0,0,0,0,0,-18000.0,Oklahoma State,Fri Aug 20 20:48:06 +0000 2010,0
1540,181191283.0,79.49656679151062,0.2215980024968789,27315.0,5.0,0.0,0.0,781.5041552049695,0.5594993017816052,Other,0.6594881398252185,0.1891385767790262,0.8489388264669163,3457,181191283,128929,437,304,607,27,1,en,Eastern Time (US & Canada),"Not New York City, New York",0.0,0.0,1,0,0,0,0,0,0,0,-14400.0,"Aspiring Narratologist, Anime Scientist, Slowly making a pinball machine from scratchLooking for a game artist",Sat Aug 21 14:54:49 +0000 2010,0
1541,181896104.0,332.9108661417323,0.07023622047244095,749372.0,4.0,0.0,0.0,13339.322171351418,0.2802787583238573,Twitter for iPhone,0.2188976377952756,0.12128949888285988,0.3925949569103096,2853,181896104,9573,786,705,845,6,1,en,Wellington,New Zealand,0.0,1.0,1,1,1,0,0,1,0,0,43200.0,coffee junkie.,Mon Aug 23 09:24:07 +0000 2010,0
1542,182161659.0,803.3103448275862,3.586206896551724,12835.0,20.0,0.0,0.0,2541.045764801912,5.074567127065479,Twitter for iPhone,1.0,0.41379310344827586,0.8275862068965517,9236,182161659,6922,5194,402,2852,174,1,,,,0.0,0.0,1,0,1,1,1,0,0,1,,"PICKWICK is a band. New LP ""LoveJoys"" out now!! Order at https://t.co/BYS61y3cU6",2010-08-23 23:51:42,0
1543,182211050.0,135.8672620880813,0.06467508469356328,280956.0,15.0,0.0,0.0,5150.159849937743,0.37825125074748517,Twitter Web App,0.9106867878041269,0.014474899907607022,0.9282414536495226,2012,182211050,48804,116,87,46,1,0,en,Central Time (US & Canada),,1.0,0.0,0,0,0,0,0,0,0,0,-18000.0,,Tue Aug 24 02:36:16 +0000 2010,0
1544,182276961.0,445.14735866543094,0.08649984553599012,240364.0,5.0,0.0,0.0,5597.937523766851,0.3094015332730176,Twitter for iPhone,0.21254247760271858,0.0724502487562189,0.30379353233830847,821,182276961,5181,26,22,115,1,0,en,Pacific Time (US & Canada),,0.0,0.0,1,1,1,0,0,1,0,0,-25200.0,Every second you live is another second closer to death.,Tue Aug 24 07:01:19 +0000 2010,0
1545,182695384.0,228.46666666666667,2.1333333333333333,2440.0,13.0,0.0,0.0,605.0525616001063,3.7114299998353952,Twitter for iPhone,1.0,0.5333333333333333,0.9666666666666667,9655,182695384,40223,31325,4932,24428,178,1,,,"West Hollywood, CA ",0.0,1.0,1,0,0,0,0,0,0,1,,EVENTS: #MakeoutMondayz & #AshWeHo #RheaOnTheRoad: michael@thebenedettigroup.com,2010-08-25 05:08:28,0
1546,183247631.0,28.03113325031133,0.6889788293897883,14219.0,30.0,0.0,0.0,420.65420749321197,1.4062956114542629,Twitter Web App,0.20516811955168118,0.20741202117720337,0.4929928371223918,2674,183247631,7089,1368,90,293,76,1,en,Pacific Time (US & Canada),Silicon Valley,0.0,0.0,1,0,0,0,0,0,0,0,-25200.0,Hello! I'm an embedded systems consultant at Logical Elegance. I wrote the book Making Embedded Systems for O'Reilly. I have a podcast about gadgets.,Thu Aug 26 14:50:22 +0000 2010,0
1547,183378744.0,1058.6666666666667,2.1333333333333333,30205.0,24.0,0.0,0.0,5506.922748769911,4.833313515615336,Twitter Web App,1.0,0.5333333333333333,0.8333333333333334,9457,183378744,250,1591,1620,11603,32,1,,,"brooklyn, ny",0.0,0.0,1,0,0,0,0,0,0,0,,"staff writer @rollingstone, @RSPolitics // rbort@rollingstone.com",2010-08-26 21:26:43,0
1548,183511605.0,459.6202610316967,0.4642635177128651,219556.0,79.0,0.0,0.0,5319.645108013578,2.5730478356621815,Twitter for Android,0.22001243008079552,0.1900903708320349,0.44219382985353695,1295,183511605,19586,468,155,1070,5,0,en,Quito,"Cairo, Egypt",0.0,1.0,1,1,0,0,0,1,0,0,-18000.0,I'm just here for Coldplay & LFC.,Fri Aug 27 04:59:52 +0000 2010,0
1549,183749334.0,3.1666666666666665,4.8,18.0,103.0,0.0,0.0,5.153394149913998,18.76423597496413,Twitter for Android,1.0,0.5666666666666667,0.9666666666666667,9439,183749334,70641,18659,2915,32027,564,1,,,Texas,0.0,1.0,1,0,0,0,0,0,0,1,,I write stuff. New: HONKY TONK SAMURAI https://t.co/ABnzIZUnOQ,2010-08-27 20:13:18,0
1550,183756527.0,4379.724137931034,4.379310344827586,111485.0,43.0,0.0,0.0,20659.739029772983,9.641479558595648,Twitter for iPhone,1.0,0.5172413793103449,0.8275862068965517,9299,183756527,181262,10127,2156,150801,343,1,,,"Brooklyn, NY",0.0,0.0,1,0,0,0,0,0,0,0,,My brand is cute shit. she/her #feminist,2010-08-27 20:38:00,0
1551,183760147.0,126.84991843393148,0.044861337683523655,71601.0,14.0,0.0,0.0,2141.005912427372,0.47854594936643796,Other,0.10358890701468189,0.299347471451876,0.5929853181076672,2419,183760147,1251,248,274,17,17,0,en,Central Time (US & Canada),Oklahoma City,0.0,0.0,1,0,0,0,0,0,0,0,-18000.0,"I shoot | edit TV Commercials, Documentaries and Live Music",Fri Aug 27 20:49:22 +0000 2010,0
1552,183765902.0,619.0379341864717,0.19424131627056673,237676.0,7.0,0.0,0.0,5982.104738994433,0.5586119385902277,Twitter for iPhone,0.3194698354661792,0.21573137074517018,0.6435142594296228,870,183765902,2259,354,893,524,2,0,en,London,"jersey, c.i.",0.0,0.0,1,1,0,1,1,1,1,0,3600.0,everything happens for a reason,Fri Aug 27 21:05:49 +0000 2010,0
1553,184475850.0,2823.5350358143883,0.14512612893179694,178021.0,200.0,0.0,0.0,11347.50110088207,3.543515477448239,Other,0.4132668950482716,0.3424015009380863,0.7826766729205754,2575,184475850,13372,10483,11711,3672,9,0,en,Mountain Time (US & Canada),London,0.0,0.0,1,1,0,0,1,1,1,1,-21600.0,Justin Bieber|Demi Lovato|Cameron Dallas|Austin Mahone|Jacob Whitesides❤️Justin follows,Sun Aug 29 17:17:36 +0000 2010,0
1554,185165914.0,434.2919968304279,0.1751188589540412,122214.0,4.0,0.0,0.0,3813.687084941073,0.465452300426564,Twitter for iPhone,0.15293185419968305,0.21829025844930416,0.40238568588469187,2475,185165914,2612,177,442,3031,0,1,en,Eastern Time (US & Canada),New England,0.0,0.0,1,1,1,1,1,1,1,1,-14400.0,Future Nurse • Animal Lover • Professional Foodie • Loving life • ΦΣΣ until the day I die,Tue Aug 31 11:22:24 +0000 2010,0
1555,185216671.0,383.0528363047002,0.13419773095623988,104079.0,10.0,0.0,0.0,2651.1694914940754,0.5113631420964169,Twitter Web App,0.2385737439222042,0.4834523036988968,0.7482154445165476,92,185216671,21105,415,481,248,1,0,en,Madrid,"Chicago, IL",0.0,1.0,1,1,1,0,1,1,1,1,7200.0,Adopted Chicagoan. Anglistik an der Universität Murcia. Angriff ist die beste Verteidigung.,Tue Aug 31 13:46:05 +0000 2010,0
1556,185270017.0,787.0,40.36666666666667,20790.0,339.0,0.0,0.0,3781.482549987778,77.94449100584929,Twitter for iPhone,1.0,0.43333333333333335,0.9,9500,185270017,11221,32926,764,8949,902,1,,,"New York, USA",0.0,1.0,1,0,0,0,0,0,0,0,,Finance Editor @nytimes. Author of forthcoming DARK TOWERS on @DeutscheBank: https://t.co/gMdjrub0OG. 1st book: The Spider Network. david.enrich@nytimes.com,2010-08-31 16:02:38,0
1557,185322197.0,36.78740904776969,0.7636823789939893,13903.0,63.0,0.0,0.0,323.9098567458454,2.0195618287385075,Twitter for Android,0.21860170832015186,0.41316039228092377,0.5808288516292313,1647,185322197,91853,2380,957,27355,35,0,es,Madrid,El Eje del Mal.,0.0,0.0,1,1,0,0,0,1,0,0,7200.0,La primera regla del Club de la Lucha de Clases es que hay que hablar de la Lucha de Clases.,Tue Aug 31 18:27:26 +0000 2010,0
1558,185408277.0,23.133333333333333,67.36666666666666,51.0,194.0,4.0,0.0,14.207169956079204,58.942685974470635,Other,1.0,0.36666666666666664,0.36666666666666664,9529,185408277,7135,140086,476,7915,2196,1,,,,0.0,0.0,1,0,0,0,0,0,0,0,,"Jack Kornfield is an American Buddhist teacher. He is a founder of the Spirit Rock Meditation Center in Marin County, Calif., where he lives & teaches.",2010-08-31 22:42:15,0
1559,185506731.0,230.66666666666666,0.0,6114.0,0.0,2.0,0.0,1111.7512849285265,0.0,Twitter for iPhone,1.0,1.0,1.0,9515,185506731,16125,5965,3192,15758,253,1,,,Russia,0.0,0.0,1,0,0,0,0,0,0,0,,"Special correspondent @ForeignPolicy. Covering Russia, Eurasia and beyond. 🇨🇦/🇺🇸 living in 🇷🇺",2010-09-01 04:18:38,0
1560,185684899.0,354.8666666666667,0.43333333333333335,10582.0,3.0,0.0,0.0,1931.6006714699051,0.858359836662575,Twitter for iPhone,1.0,0.43333333333333335,0.7,8470,185684899,13369,4380,2631,5285,133,1,,,Carolinas,1.0,1.0,1,0,0,0,0,0,0,0,,"#SouthCarolina watchdog coach for @GreenvilleNews, @IndependentMail & @USATODAY Network for @Gannett",2010-09-01 15:52:28,0
1561,185738361.0,205.84657701711492,0.7756723716381418,53705.0,31.0,0.0,0.0,2063.0835771174566,1.6861863237145776,Twitter for iPhone,0.4345965770171149,0.15982853643600733,0.7183098591549296,2548,185738361,1645,784,508,620,7,0,en,Central Time (US & Canada),"Dallas, TX",0.0,1.0,1,1,1,0,1,1,0,0,-18000.0,Drive safely DFW. Traffic producer & fill-in / Ticketchick,Wed Sep 01 18:30:26 +0000 2010,0
1562,185914183.0,11.173723536737235,0.04638854296388543,21319.0,8.0,0.0,0.0,412.7516919676183,0.29002309162802486,Twitter for Android,0.2176214196762142,0.005605730302086578,0.252569293055123,3292,185914183,15218,266,282,193,8,1,en,,Texas,1.0,1.0,1,0,0,0,0,0,0,0,,NO IM NOT FROM TREK! Going to CGMA Online and draw a lot of furry art lol. I play and rage about games and am sometimes funny! Follow me here and over on FA.,Thu Sep 02 03:40:14 +0000 2010,0
1563,186240101.0,12.66520924422236,0.07745159275452843,14823.0,5.0,0.0,0.0,274.96977943307036,0.3055214096758946,Twitter for Android,0.2679575265459088,0.07995003123048094,0.429106808244847,1178,186240101,30109,888,1813,3994,11,1,en,Amsterdam,Planet Earth,0.0,0.0,1,0,0,0,0,0,0,1,7200.0,☮ ♥ ☯,Thu Sep 02 23:00:42 +0000 2010,0
1564,186655721.0,4.566666666666666,5.933333333333334,70.0,34.0,0.0,0.0,12.759535537253571,9.024615125362386,Twitter for iPhone,1.0,0.3,0.6333333333333333,8294,186655721,1990,2869,2911,8025,65,1,,,"Phoenix, Arizona",0.0,1.0,1,0,0,0,0,0,0,0,,"Immigrant • AZ State Representative (LD29) • Vice President for Membership, @NHCSL • Commerce, Ranking Member and Land & Ag Committees• Co-Chair @AZLatinoLC",2010-09-04 01:23:19,0
